"Wavelength","Transmittance"
2847,99.123409
2847,99.317121
2847,99.158641
2848,99.123679
2848,99.322862
2848,99.152853
2849,99.129457
2849,99.324333
2849,99.146682
2850,99.135326
2850,99.321161
2850,99.140503
2851,99.13449
2851,99.315699
2851,99.133358
2852,99.124034
2852,99.311394
2852,99.12564
2853,99.105579
2853,99.308754
2853,99.118248
2854,99.082896
2854,99.303755
2854,99.110195
2855,99.060514
2855,99.291712
2855,99.099462
2856,99.04324
2856,99.272332
2856,99.086238
2857,99.034453
2857,99.2502
2857,99.07397
2858,99.033936
2858,99.230892
2858,99.066798
2859,99.037718
2859,99.217395
2859,99.065863
2860,99.040235
2860,99.209302
2860,99.067349
2861,99.03687
2861,99.203925
2861,99.064176
2862,99.025416
2862,99.198226
2862,99.051286
2863,99.006489
2863,99.190868
2863,99.030409
2864,98.983376
2864,99.18287
2864,99.008948
2865,98.961292
2865,99.176022
2865,98.993427
2866,98.945301
2866,99.170726
2866,98.984259
2867,98.937147
2867,99.165466
2867,98.976686
2868,98.933643
2868,99.157862
2868,98.96577
2869,98.929642
2869,99.14609
2869,98.950467
2870,98.923513
2870,99.130167
2870,98.934336
2871,98.918284
2871,99.112444
2871,98.922603
2872,98.916163
2872,99.096215
2872,98.917413
2873,98.913604
2873,99.083278
2873,98.915727
2874,98.904638
2874,99.073437
2874,98.913009
2875,98.888829
2875,99.066529
2875,98.908733
2876,98.872951
2876,99.063488
2876,98.906353
2877,98.864008
2877,99.064412
2877,98.907812
2878,98.862876
2878,99.06685
2878,98.910421
2879,98.865742
2879,99.067461
2879,98.910058
2880,98.869102
2880,99.064474
2880,98.905339
2881,98.871336
2881,99.05742
2881,98.89761
2882,98.871426
2882,99.046139
2882,98.888735
2883,98.869221
2883,99.032452
2883,98.880282
2884,98.866374
2884,99.021469
2884,98.873198
2885,98.864349
2885,99.01762
2885,98.866786
2886,98.861424
2886,99.019114
2886,98.859298
2887,98.853937
2887,99.019575
2887,98.850774
2888,98.840768
2888,99.015994
2888,98.843768
2889,98.824522
2889,99.01193
2889,98.839847
2890,98.807903
2890,99.011127
2890,98.836902
2891,98.791505
2891,99.011114
2891,98.831588
2892,98.776322
2892,99.005948
2892,98.823126
2893,98.76558
2893,98.993257
2893,98.812961
2894,98.761255
2894,98.975688
2894,98.801927
2895,98.760033
2895,98.957055
2895,98.78989
2896,98.755758
2896,98.940348
2896,98.777414
2897,98.745772
2897,98.928247
2897,98.765648
2898,98.73255
2898,98.921391
2898,98.754772
2899,98.719614
2899,98.915907
2899,98.744162
2900,98.708964
2900,98.906605
2900,98.733943
2901,98.702725
2901,98.89392
2901,98.725005
2902,98.703167
2902,98.884042
2902,98.717714
2903,98.70807
2903,98.879994
2903,98.711416
2904,98.708714
2904,98.875931
2904,98.704806
2905,98.696399
2905,98.863861
2905,98.695785
2906,98.671016
2906,98.844307
2906,98.681928
2907,98.6414
2907,98.826388
2907,98.6634
2908,98.617381
2908,98.816987
2908,98.644101
2909,98.603484
2909,98.813219
2909,98.628575
2910,98.599283
2910,98.806995
2910,98.618078
2911,98.601938
2911,98.794592
2911,98.611211
2912,98.60673
2912,98.779504
2912,98.607216
2913,98.607631
2913,98.766782
2913,98.60593
2914,98.599887
2914,98.756802
2914,98.604449
2915,98.582155
2915,98.745184
2915,98.596773
2916,98.555909
2916,98.727914
2916,98.57836
2917,98.524191
2917,98.705842
2917,98.55012
2918,98.491887
2918,98.684506
2918,98.517774
2919,98.465503
2919,98.669801
2919,98.488653
2920,98.449943
2920,98.663237
2920,98.468765
2921,98.44477
2921,98.660539
2921,98.459981
2922,98.444507
2922,98.654719
2922,98.458014
2923,98.443303
2923,98.641378
2923,98.454862
2924,98.438991
2924,98.621924
2924,98.445557
2925,98.432163
2925,98.601738
2925,98.432192
2926,98.421978
2926,98.585
2926,98.419978
2927,98.404937
2927,98.571539
2927,98.410297
2928,98.379638
2928,98.558622
2928,98.399588
2929,98.351964
2929,98.544738
2929,98.384735
2930,98.332364
2930,98.530651
2930,98.366969
2931,98.326106
2931,98.51768
2931,98.349474
2932,98.327802
2932,98.506601
2932,98.333065
2933,98.327298
2933,98.497915
2933,98.316291
2934,98.319247
2934,98.491087
2934,98.299126
2935,98.304877
2935,98.482895
2935,98.284263
2936,98.286684
2936,98.468775
2936,98.273821
2937,98.26603
2937,98.447633
2937,98.26615
2938,98.245923
2938,98.424387
2938,98.257071
2939,98.231137
2939,98.405792
2939,98.243762
2940,98.222775
2940,98.393923
2940,98.226589
2941,98.215224
2941,98.385328
2941,98.207875
2942,98.201146
2942,98.376278
2942,98.190237
2943,98.178662
2943,98.366683
2943,98.175719
2944,98.152393
2944,98.357952
2944,98.164866
2945,98.128948
2945,98.348923
2945,98.156042
2946,98.112502
2946,98.336334
2946,98.146664
2947,98.102933
2947,98.31945
2947,98.135622
2948,98.096508
2948,98.302262
2948,98.123813
2949,98.089236
2949,98.289622
2949,98.112224
2950,98.080601
2950,98.281532
2950,98.100555
2951,98.072617
2951,98.272733
2951,98.088169
2952,98.064694
2952,98.258381
2952,98.075327
2953,98.052111
2953,98.239217
2953,98.062781
2954,98.031847
2954,98.22034
2954,98.050713
2955,98.007854
2955,98.20549
2955,98.03843
2956,97.987664
2956,98.193813
2956,98.024409
2957,97.974812
2957,98.182137
2957,98.00667
2958,97.967186
2958,98.169204
2958,97.98478
2959,97.961523
2959,98.156989
2959,97.96231
2960,97.95595
2960,98.148532
2960,97.945688
2961,97.948245
2961,98.144927
2961,97.938617
2962,97.935345
2962,98.143788
2962,97.937734
2963,97.916197
2963,98.140222
2963,97.9352
2964,97.893242
2964,98.129946
2964,97.92577
2965,97.870244
2965,98.112373
2965,97.910854
2966,97.850104
2966,98.090656
2966,97.895866
2967,97.834717
2967,98.06863
2967,97.884372
2968,97.824469
2968,98.048244
2968,97.875017
2969,97.816993
2969,98.030282
2969,97.864016
2970,97.808824
2970,98.016523
2970,97.850617
2971,97.799643
2971,98.009403
2971,97.83906
2972,97.792867
2972,98.009005
2972,97.833662
2973,97.790266
2973,98.011415
2973,97.83235
2974,97.787738
2974,98.011418
2974,97.827691
2975,97.778995
2975,98.007098
2975,97.815457
2976,97.7628
2976,98.000757
2976,97.799446
2977,97.744293
2977,97.994552
2977,97.78576
2978,97.729111
2978,97.986008
2978,97.774588
2979,97.718164
2979,97.969682
2979,97.76122
2980,97.708667
2980,97.943879
2980,97.744154
2981,97.698524
2981,97.91429
2981,97.728019
2982,97.688546
2982,97.889739
2982,97.717828
2983,97.681164
2983,97.874792
2983,97.713688
2984,97.677968
2984,97.867401
2984,97.712702
2985,97.678075
2985,97.862654
2985,97.712865
2986,97.677967
2986,97.857013
2986,97.712415
2987,97.672974
2987,97.849166
2987,97.707383
2988,97.659805
2988,97.838861
2988,97.693452
2989,97.638624
2989,97.826167
2989,97.670877
2990,97.613366
2990,97.811553
2990,97.645591
2991,97.590165
2991,97.796253
2991,97.624651
2992,97.574293
2992,97.782291
2992,97.610983
2993,97.566742
2993,97.771226
2993,97.602392
2994,97.56322
2994,97.762389
2994,97.594775
2995,97.557878
2995,97.753628
2995,97.586186
2996,97.548924
2996,97.744588
2996,97.578029
2997,97.539417
2997,97.737151
2997,97.57179
2998,97.53145
2998,97.730382
2998,97.564374
2999,97.521426
2999,97.717456
2999,97.548423
3000,97.503723
3000,97.692061
3000,97.519457
3001,97.478234
3001,97.657606
3001,97.482463
3002,97.451063
3002,97.625638
3002,97.44914
3003,97.427182
3003,97.603767
3003,97.427466
3004,97.405866
3004,97.589041
3004,97.415321
3005,97.385115
3005,97.574749
3005,97.405115
3006,97.367076
3006,97.559262
3006,97.392716
3007,97.355105
3007,97.54469
3007,97.379418
3008,97.346785
3008,97.530238
3008,97.365961
3009,97.334152
3009,97.511854
3009,97.348343
3010,97.311674
3010,97.487478
3010,97.321832
3011,97.281268
3011,97.458744
3011,97.287614
3012,97.248709
3012,97.428007
3012,97.252774
3013,97.217623
3013,97.397179
3013,97.223107
3014,97.188391
3014,97.36938
3014,97.197751
3015,97.160517
3015,97.347724
3015,97.172141
3016,97.133601
3016,97.331115
3016,97.145227
3017,97.106923
3017,97.314024
3017,97.12179
3018,97.080091
3018,97.292089
3018,97.106983
3019,97.054075
3019,97.266517
3019,97.099438
3020,97.030469
3020,97.241762
3020,97.090959
3021,97.009835
3021,97.219904
3021,97.073228
3022,96.991537
3022,97.198174
3022,97.044367
3023,96.97484
3023,97.171493
3023,97.008922
3024,96.959284
3024,97.137474
3024,96.972767
3025,96.943955
3025,97.099905
3025,96.939351
3026,96.927042
3026,97.067281
3026,96.910242
3027,96.906501
3027,97.046571
3027,96.886343
3028,96.881314
3028,97.0374
3028,96.866612
3029,96.852248
3029,97.032194
3029,96.847046
3030,96.821208
3030,97.021677
3030,96.823651
3031,96.789637
3031,97.000592
3031,96.796625
3032,96.758056
3032,96.970266
3032,96.769667
3033,96.727804
3033,96.937408
3033,96.744642
3034,96.702166
3034,96.909323
3034,96.718953
3035,96.683574
3035,96.887797
3035,96.689357
3036,96.66929
3036,96.867318
3036,96.656817
3037,96.651858
3037,96.840503
3037,96.6261
3038,96.625291
3038,96.805376
3038,96.60134
3039,96.590296
3039,96.766531
3039,96.582906
3040,96.552694
3040,96.730015
3040,96.567667
3041,96.517628
3041,96.698747
3041,96.550961
3042,96.486178
3042,96.672005
3042,96.529017
3043,96.456809
3043,96.646981
3043,96.501134
3044,96.428606
3044,96.620625
3044,96.469729
3045,96.402738
3045,96.592267
3045,96.437737
3046,96.3811
3046,96.565361
3046,96.406339
3047,96.363521
3047,96.544958
3047,96.375849
3048,96.346367
3048,96.532175
3048,96.347683
3049,96.324601
3049,96.521643
3049,96.323328
3050,96.295684
3050,96.505016
3050,96.301019
3051,96.260928
3051,96.476827
3051,96.275047
3052,96.222984
3052,96.437536
3052,96.239944
3053,96.183352
3053,96.392439
3053,96.195941
3054,96.14327
3054,96.348014
3054,96.150387
3055,96.105746
3055,96.308251
3055,96.113094
3056,96.074452
3056,96.273748
3056,96.088406
3057,96.049889
3057,96.243955
3057,96.070657
3058,96.027763
3058,96.218887
3058,96.048742
3059,96.002172
3059,96.197309
3059,96.016664
3060,95.970408
3060,96.174662
3060,95.978791
3061,95.934331
3061,96.145789
3061,95.943538
3062,95.897316
3062,96.110319
3062,95.913443
3063,95.860635
3063,96.073506
3063,95.884043
3064,95.823394
3064,96.041107
3064,95.851511
3065,95.785768
3065,96.014591
3065,95.817643
3066,95.750908
3066,95.99126
3066,95.785957
3067,95.722339
3067,95.966785
3067,95.756129
3068,95.699599
3068,95.936813
3068,95.725005
3069,95.677624
3069,95.898484
3069,95.691384
3070,95.65096
3070,95.852763
3070,95.656857
3071,95.618316
3071,95.804981
3071,95.62252
3072,95.583269
3072,95.761574
3072,95.587512
3073,95.551055
3073,95.725449
3073,95.551142
3074,95.524069
3074,95.693998
3074,95.514397
3075,95.499136
3075,95.661151
3075,95.478439
3076,95.469113
3076,95.622226
3076,95.442942
3077,95.428724
3077,95.578529
3077,95.407027
3078,95.379784
3078,95.537077
3078,95.371078
3079,95.329945
3079,95.503949
3079,95.33644
3080,95.285886
3080,95.477693
3080,95.303474
3081,95.248447
3081,95.451201
3081,95.270873
3082,95.214355
3082,95.420298
3082,95.237064
3083,95.180747
3083,95.387617
3083,95.201702
3084,95.146687
3084,95.356875
3084,95.165555
3085,95.111912
3085,95.326458
3085,95.129715
3086,95.076358
3086,95.291238
3086,95.095371
3087,95.04073
3087,95.248992
3087,95.063515
3088,95.005814
3088,95.202396
3088,95.033734
3089,94.970989
3089,95.15579
3089,95.003721
3090,94.934755
3090,95.112792
3090,94.971551
3091,94.89702
3091,95.076379
3091,94.938561
3092,94.859545
3092,95.047797
3092,94.907939
3093,94.823366
3093,95.024139
3093,94.879336
3094,94.78691
3094,94.999166
3094,94.846827
3095,94.74805
3095,94.968271
3095,94.804817
3096,94.707839
3096,94.932139
3096,94.755551
3097,94.67066
3097,94.89488
3097,94.708046
3098,94.639674
3098,94.859527
3098,94.66879
3099,94.612747
3099,94.826206
3099,94.635533
3100,94.583869
3100,94.793646
3100,94.601099
3101,94.548622
3101,94.760848
3101,94.561553
3102,94.507633
3102,94.727038
3102,94.519243
3103,94.464985
3103,94.691005
3103,94.479054
3104,94.424719
3104,94.651459
3104,94.443501
3105,94.389225
3105,94.608246
3105,94.411195
3106,94.358752
3106,94.562826
3106,94.378447
3107,94.329883
3107,94.517076
3107,94.341658
3108,94.294997
3108,94.471452
3108,94.298699
3109,94.246307
3109,94.424439
3109,94.248721
3110,94.182655
3110,94.37401
3110,94.191782
3111,94.112229
3111,94.319697
3111,94.130059
3112,94.047769
3112,94.263487
3112,94.06951
3113,93.998269
3113,94.209119
3113,94.017936
3114,93.963571
3114,94.160218
3114,93.97883
3115,93.934976
3115,94.117742
3115,93.947068
3116,93.901357
3116,94.078412
3116,93.912576
3117,93.857064
3117,94.036564
3117,93.869196
3118,93.805264
3118,93.988831
3118,93.818941
3119,93.753262
3119,93.936973
3119,93.767246
3120,93.704907
3120,93.885607
3120,93.716201
3121,93.658703
3121,93.837697
3121,93.66453
3122,93.612293
3122,93.793051
3122,93.612976
3123,93.565765
3123,93.750535
3123,93.566195
3124,93.51981
3124,93.709936
3124,93.527681
3125,93.473589
3125,93.670823
3125,93.494803
3126,93.42648
3126,93.6307
3126,93.460986
3127,93.379825
3127,93.585937
3127,93.421709
3128,93.334407
3128,93.53486
3128,93.376087
3129,93.287494
3129,93.478959
3129,93.323462
3130,93.235041
3130,93.420448
3130,93.262054
3131,93.176388
3131,93.359466
3131,93.192408
3132,93.114778
3132,93.294929
3132,93.119809
3133,93.05391
3133,93.228411
3133,93.051364
3134,92.996152
3134,93.165995
3134,92.99174
3135,92.943445
3135,93.114573
3135,92.94245
3136,92.896768
3136,93.075603
3136,92.902482
3137,92.853881
3137,93.04282
3137,92.86684
3138,92.809978
3138,93.006479
3138,92.826684
3139,92.761866
3139,92.96035
3139,92.775556
3140,92.710136
3140,92.905433
3140,92.716143
3141,92.656576
3141,92.84752
3141,92.657813
3142,92.601363
3142,92.791245
3142,92.606361
3143,92.544011
3143,92.73636
3143,92.5585
3144,92.485321
3144,92.679626
3144,92.507086
3145,92.426694
3145,92.619748
3145,92.449153
3146,92.368668
3146,92.559445
3146,92.387413
3147,92.311561
3147,92.502384
3147,92.326025
3148,92.256118
3148,92.448776
3148,92.266697
3149,92.201515
3149,92.394664
3149,92.207904
3150,92.144065
3150,92.335602
3150,92.14682
3151,92.080943
3151,92.27118
3151,92.083116
3152,92.015045
3152,92.206345
3152,92.021359
3153,91.953138
3153,92.148029
3153,91.967753
3154,91.898245
3154,92.099368
3154,91.923339
3155,91.846268
3155,92.056569
3155,91.882048
3156,91.791476
3156,92.011984
3156,91.836775
3157,91.733255
3157,91.960602
3157,91.78577
3158,91.675563
3158,91.90311
3158,91.731585
3159,91.621301
3159,91.842916
3159,91.675624
3160,91.56958
3160,91.782045
3160,91.616399
3161,91.517868
3161,91.720933
3161,91.552841
3162,91.464577
3162,91.660371
3162,91.487206
3163,91.409532
3163,91.601319
3163,91.424135
3164,91.353746
3164,91.543308
3164,91.367258
3165,91.298966
3165,91.485096
3165,91.316232
3166,91.245855
3166,91.426804
3166,91.2664
3167,91.19208
3167,91.369185
3167,91.211891
3168,91.133543
3168,91.310348
3168,91.149799
3169,91.068299
3169,91.245739
3169,91.081407
3170,90.998673
3170,91.173502
3170,91.010181
3171,90.929355
3171,91.098954
3171,90.940302
3172,90.864062
3172,91.031677
3172,90.87662
3173,90.80353
3173,90.977484
3173,90.822424
3174,90.745101
3174,90.93365
3174,90.775299
3175,90.684198
3175,90.892027
3175,90.727557
3176,90.618265
3176,90.846257
3176,90.673265
3177,90.550034
3177,90.795547
3177,90.613494
3178,90.485177
3178,90.741927
3178,90.552906
3179,90.425882
3179,90.68544
3179,90.493409
3180,90.36896
3180,90.623959
3180,90.434092
3181,90.311872
3181,90.557881
3181,90.375522
3182,90.257889
3182,90.492615
3182,90.319838
3183,90.211805
3183,90.43407
3183,90.266505
3184,90.171579
3184,90.382045
3184,90.2115
3185,90.128265
3185,90.330276
3185,90.15183
3186,90.075416
3186,90.273741
3186,90.088639
3187,90.015681
3187,90.214302
3187,90.024994
3188,89.95619
3188,90.15777
3188,89.962476
3189,89.89973
3189,90.106363
3189,89.900805
3190,89.843137
3190,90.055622
3190,89.839193
3191,89.783251
3191,89.998768
3191,89.77733
3192,89.721461
3192,89.933459
3192,89.716477
3193,89.66172
3193,89.864123
3193,89.660085
3194,89.605989
3194,89.79784
3194,89.611656
3195,89.552714
3195,89.737897
3195,89.570635
3196,89.498709
3196,89.681654
3196,89.531059
3197,89.441432
3197,89.624951
3197,89.485334
3198,89.380285
3198,89.567846
3198,89.429808
3199,89.31727
3199,89.514538
3199,89.367286
3200,89.256498
3200,89.467539
3200,89.304791
3201,89.201786
3201,89.423828
3201,89.248354
3202,89.153805
3202,89.377875
3202,89.198473
3203,89.10967
3203,89.327039
3203,89.149984
3204,89.065353
3204,89.272385
3204,89.096949
3205,89.018146
3205,89.215253
3205,89.038143
3206,88.967051
3206,89.155619
3206,88.977778
3207,88.912301
3207,89.094347
3207,88.921293
3208,88.855631
3208,89.034937
3208,88.870946
3209,88.800191
3209,88.981282
3209,88.824934
3210,88.748523
3210,88.934251
3210,88.779888
3211,88.70021
3211,88.891538
3211,88.734133
3212,88.652286
3212,88.850282
3212,88.688557
3213,88.6021
3213,88.808394
3213,88.643832
3214,88.549346
3214,88.763687
3214,88.597322
3215,88.495727
3215,88.713786
3215,88.544802
3216,88.443654
3216,88.658195
3216,88.485946
3217,88.394889
3217,88.599655
3217,88.425886
3218,88.349068
3218,88.542345
3218,88.369707
3219,88.303299
3219,88.488711
3219,88.31731
3220,88.254579
3220,88.438202
3220,88.265701
3221,88.203293
3221,88.3885
3221,88.214452
3222,88.153302
3222,88.337598
3222,88.165864
3223,88.108022
3223,88.285532
3223,88.120909
3224,88.067381
3224,88.235308
3224,88.07848
3225,88.028803
3225,88.191674
3225,88.038312
3226,87.989594
3226,88.157194
3226,88.001127
3227,87.947531
3227,88.128846
3227,87.965508
3228,87.901001
3228,88.099775
3228,87.928039
3229,87.850678
3229,88.065313
3229,87.887666
3230,87.800509
3230,88.02645
3230,87.846868
3231,87.755
3231,87.986622
3231,87.80673
3232,87.715141
3232,87.946449
3232,87.76371
3233,87.677996
3233,87.903572
3233,87.714049
3234,87.640242
3234,87.857328
3234,87.659774
3235,87.600949
3235,87.811032
3235,87.607552
3236,87.560886
3236,87.768156
3236,87.562083
3237,87.520572
3237,87.72762
3237,87.522704
3238,87.479968
3238,87.685001
3238,87.486171
3239,87.439458
3239,87.638373
3239,87.450471
3240,87.399958
3240,87.590846
3240,87.415171
3241,87.361529
3241,87.546122
3241,87.379736
3242,87.322102
3242,87.503071
3242,87.342992
3243,87.278627
3243,87.457129
3243,87.304062
3244,87.230826
3244,87.407325
3244,87.263064
3245,87.183926
3245,87.359805
3245,87.220964
3246,87.145876
3246,87.322486
3246,87.179435
3247,87.120042
3247,87.296628
3247,87.140875
3248,87.101067
3248,87.275362
3248,87.107513
3249,87.079098
3249,87.250549
3249,87.079224
3250,87.047808
3250,87.219601
3250,87.052301
3251,87.00769
3251,87.18528
3251,87.021604
3252,86.962762
3252,87.150381
3252,86.984554
3253,86.916335
3253,87.114043
3253,86.942382
3254,86.870294
3254,87.073159
3254,86.897343
3255,86.826191
3255,87.0265
3255,86.850407
3256,86.785129
3256,86.977201
3256,86.802977
3257,86.746917
3257,86.931482
3257,86.759228
3258,86.710498
3258,86.894759
3258,86.723859
3259,86.675379
3259,86.868144
3259,86.696985
3260,86.642472
3260,86.847846
3260,86.673016
3261,86.613746
3261,86.827768
3261,86.645832
3262,86.590743
3262,86.803143
3262,86.614554
3263,86.57231
3263,86.772567
3263,86.583648
3264,86.553337
3264,86.73749
3264,86.557623
3265,86.527121
3265,86.700537
3265,86.535876
3266,86.490709
3266,86.664527
3266,86.512698
3267,86.448246
3267,86.632467
3267,86.482649
3268,86.408223
3268,86.60719
3268,86.446087
3269,86.376756
3269,86.589353
3269,86.40858
3270,86.353193
3270,86.574955
3270,86.374273
3271,86.331707
3271,86.555864
3271,86.341072
3272,86.306907
3272,86.525243
3272,86.304452
3273,86.278108
3273,86.484036
3273,86.265853
3274,86.248418
3274,86.441572
3274,86.234434
3275,86.219926
3275,86.408273
3275,86.218259
3276,86.190922
3276,86.386983
3276,86.214363
3277,86.159292
3277,86.371393
3277,86.209474
3278,86.128053
3278,86.352433
3278,86.191125
3279,86.104473
3279,86.325524
3279,86.157512
3280,86.09169
3280,86.292553
3280,86.116823
3281,86.082918
3281,86.259224
3281,86.078791
3282,86.067061
3282,86.231477
3282,86.04812
3283,86.040547
3283,86.212466
3283,86.024698
3284,86.011153
3284,86.200289
3284,86.006824
3285,85.988734
3285,86.188531
3285,85.992126
3286,85.973942
3286,86.17105
3286,85.976869
3287,85.958187
3287,86.147406
3287,85.957658
3288,85.933994
3288,86.122982
3288,85.934842
3289,85.902916
3289,86.103138
3289,85.912394
3290,85.872359
3290,86.087754
3290,85.893124
3291,85.846579
3291,86.071836
3291,85.875242
3292,85.823449
3292,86.050714
3292,85.855095
3293,85.800265
3293,86.024222
3293,85.832545
3294,85.779953
3294,85.996911
3294,85.812149
3295,85.76861
3295,85.975203
3295,85.799142
3296,85.767248
3296,85.963157
3296,85.795125
3297,85.768803
3297,85.958851
3297,85.79699
3298,85.764656
3298,85.954621
3298,85.79868
3299,85.752683
3299,85.942759
3299,85.794514
3300,85.737425
3300,85.922608
3300,85.78294
3301,85.724002
3301,85.901904
3301,85.767981
3302,85.714309
3302,85.890437
3302,85.756077
3303,85.708139
3303,85.89177
3303,85.750188
3304,85.704529
3304,85.900223
3304,85.746602
3305,85.700961
3305,85.905032
3305,85.738042
3306,85.693825
3306,85.897586
3306,85.720409
3307,85.681564
3307,85.87643
3307,85.696782
3308,85.666321
3308,85.847415
3308,85.674849
3309,85.651429
3309,85.819941
3309,85.660236
3310,85.638361
3310,85.801998
3310,85.652439
3311,85.627071
3311,85.796521
3311,85.647202
3312,85.617585
3312,85.800352
3312,85.641812
3313,85.60939
3313,85.806173
3313,85.636789
3314,85.600454
3314,85.80701
3314,85.632958
3315,85.589277
3315,85.800922
3315,85.62897
3316,85.577661
3316,85.791818
3316,85.622481
3317,85.569211
3317,85.784635
3317,85.612298
3318,85.564652
3318,85.778987
3318,85.598379
3319,85.560582
3319,85.768303
3319,85.581126
3320,85.553882
3320,85.746523
3320,85.562327
3321,85.546014
3321,85.71605
3321,85.546084
3322,85.541408
3322,85.688026
3322,85.536714
3323,85.541792
3323,85.67322
3323,85.534908
3324,85.543255
3324,85.672251
3324,85.536567
3325,85.539329
3325,85.675679
3325,85.535684
3326,85.526788
3326,85.674317
3326,85.528252
3327,85.508335
3327,85.668375
3327,85.514024
3328,85.489759
3328,85.665034
3328,85.495884
3329,85.474772
3329,85.66805
3329,85.478217
3330,85.46267
3330,85.672055
3330,85.465121
3331,85.450723
3331,85.66765
3331,85.458603
3332,85.437947
3332,85.650275
3332,85.457047
3333,85.425884
3333,85.6233
3333,85.455202
3334,85.415993
3334,85.594474
3334,85.447088
3335,85.407222
3335,85.571126
3335,85.431004
3336,85.396746
3336,85.55743
3336,85.412125
3337,85.382778
3337,85.553337
3337,85.398665
3338,85.36611
3338,85.554937
3338,85.394341
3339,85.349033
3339,85.556715
3339,85.39513
3340,85.333671
3340,85.554411
3340,85.393904
3341,85.321869
3341,85.546646
3341,85.387129
3342,85.315619
3342,85.535245
3342,85.37651
3343,85.315683
3343,85.524498
3343,85.365541
3344,85.319198
3344,85.518486
3344,85.356163
3345,85.320154
3345,85.517388
3345,85.348245
3346,85.313891
3346,85.516651
3346,85.34041
3347,85.301047
3347,85.510842
3347,85.330825
3348,85.286373
3348,85.49798
3348,85.318511
3349,85.274331
3349,85.479748
3349,85.304942
3350,85.2668
3350,85.459262
3350,85.294017
3351,85.263987
3351,85.44083
3351,85.289484
3352,85.265158
3352,85.430647
3352,85.29173
3353,85.267939
3353,85.433762
3353,85.296934
3354,85.268757
3354,85.448335
3354,85.299683
3355,85.265214
3355,85.464654
3355,85.297254
3356,85.257458
3356,85.471975
3356,85.291637
3357,85.247209
3357,85.466654
3357,85.286946
3358,85.236729
3358,85.453564
3358,85.284624
3359,85.228648
3359,85.440501
3359,85.281881
3360,85.224539
3360,85.432061
3360,85.275312
3361,85.222528
3361,85.427883
3361,85.265256
3362,85.218254
3362,85.425077
3362,85.255529
3363,85.209922
3363,85.421625
3363,85.249063
3364,85.20096
3364,85.417569
3364,85.245001
3365,85.195916
3365,85.413479
3365,85.240448
3366,85.19517
3366,85.408845
3366,85.234277
3367,85.196115
3367,85.402865
3367,85.228576
3368,85.198399
3368,85.396424
3368,85.22667
3369,85.204714
3369,85.392152
3369,85.230269
3370,85.216029
3370,85.392473
3370,85.238542
3371,85.229262
3371,85.398605
3371,85.249452
3372,85.24113
3372,85.410965
3372,85.261469
3373,85.251807
3373,85.42825
3373,85.273772
3374,85.262283
3374,85.445009
3374,85.284983
3375,85.269463
3375,85.45241
3375,85.292429
3376,85.267579
3376,85.445134
3376,85.29382
3377,85.255975
3377,85.428609
3377,85.290446
3378,85.243323
3378,85.417237
3378,85.288241
3379,85.241166
3379,85.422933
3379,85.294025
3380,85.252848
3380,85.444973
3380,85.309407
3381,85.270748
3381,85.471848
3381,85.328651
3382,85.285457
3382,85.492828
3382,85.343702
3383,85.296072
3383,85.506453
3383,85.351673
3384,85.309111
3384,85.517515
3384,85.356719
3385,85.328118
3385,85.528415
3385,85.364732
3386,85.348009
3386,85.536868
3386,85.377718
3387,85.361363
3387,85.542104
3387,85.393956
3388,85.367768
3388,85.549472
3388,85.411713
3389,85.374279
3389,85.565716
3389,85.430629
3390,85.387531
3390,85.59062
3390,85.449992
3391,85.407936
3391,85.616446
3391,85.468026
3392,85.431248
3392,85.636285
3392,85.483745
3393,85.45338
3393,85.650994
3393,85.498548
3394,85.472833
3394,85.666516
3394,85.515152
3395,85.489892
3395,85.685878
3395,85.535192
3396,85.504652
3396,85.705894
3396,85.557774
3397,85.516026
3397,85.721411
3397,85.579831
3398,85.523303
3398,85.73075
3398,85.59827
3399,85.529363
3399,85.736486
3399,85.612896
3400,85.541065
3400,85.742548
3400,85.626981
3401,85.564038
3401,85.752406
3401,85.643891
3402,85.596836
3402,85.76974
3402,85.66373
3403,85.632539
3403,85.79844
3403,85.68512
3404,85.666732
3404,85.839815
3404,85.709703
3405,85.701326
3405,85.889796
3405,85.741413
3406,85.73887
3406,85.940082
3406,85.779562
3407,85.775905
3407,85.982578
3407,85.815252
3408,85.805998
3408,86.012936
3408,85.838356
3409,85.828745
3409,86.031115
3409,85.848131
3410,85.851325
3410,86.040913
3410,85.85471
3411,85.879609
3411,86.049915
3411,85.870135
3412,85.910979
3412,86.067964
3412,85.899723
3413,85.939124
3413,86.102772
3413,85.941944
3414,85.964186
3414,86.155212
3414,85.992789
3415,85.994045
3415,86.218156
3415,86.046983
3416,86.035197
3416,86.279384
3416,86.096461
3417,86.085335
3417,86.327061
3417,86.132575
3418,86.136215
3418,86.356098
3418,86.153101
3419,86.181373
3419,86.372068
3419,86.166674
3420,86.218965
3420,86.387978
3420,86.187948
3421,86.249234
3421,86.414245
3421,86.226398
3422,86.273056
3422,86.450565
3422,86.278729
3423,86.293903
3423,86.488301
3423,86.331942
3424,86.31865
3424,86.520338
3424,86.374117
3425,86.353968
3425,86.546797
3425,86.403119
3426,86.401372
3426,86.572206
3426,86.426973
3427,86.455719
3427,86.60032
3427,86.457021
3428,86.508241
3428,86.632613
3428,86.499566
3429,86.551628
3429,86.669635
